2015-01-09,3
2015-01-19,2
2015-01-20,1
2015-01-21,1
2015-01-23,2
2015-01-25,2
2015-02-01,2
2015-02-03,1
2015-02-04,1
2015-02-15,2
2015-02-17,2
2015-02-25,1
2015-02-26,1
2015-03-05,8
2015-03-08,1
2015-03-11,1
2015-03-12,2
2015-03-18,1
2015-03-20,5
2015-03-27,1
2015-03-30,1
2015-03-31,5
2015-04-01,2
2015-04-03,1
2015-04-08,1
2015-04-13,4
2015-04-16,1
2015-04-19,1
2015-04-20,11
2015-04-21,1
2015-04-22,1
2015-04-25,1
2015-04-26,3
2015-04-27,1
2015-05-01,2
2015-05-02,5
2015-05-13,1
2015-05-16,2
2015-05-25,1
2015-05-27,1
2015-05-29,24
2015-05-30,16
2015-05-31,20
2015-06-01,15
2015-06-02,1
2015-06-05,3
2015-06-06,28
2015-06-07,4
2015-06-09,1
2015-06-10,1
2015-06-11,1
2015-06-12,1
2015-06-13,4
2015-06-14,5
2015-06-18,4
2015-06-19,3
2015-06-21,2
2015-06-24,1
2015-06-25,2
2015-06-26,1
2015-06-27,2
2015-06-28,1
2015-06-30,1
2015-07-01,2
2015-07-02,1
2015-07-03,2
2015-07-05,11
2015-07-06,11
2015-07-07,24
2015-07-09,9
2015-07-12,40
2015-07-13,31
2015-07-17,5
2015-07-18,14
2015-07-22,2
2015-07-23,2
2015-07-24,29
2015-07-25,10
2015-07-26,10
2015-07-27,2
2015-07-28,2
2015-07-30,15
2015-07-31,17
2015-08-01,13
2015-08-02,27
2015-08-03,3
2015-08-04,8
2015-08-05,9
2015-08-06,3
2015-08-07,3
2015-08-08,2
2015-08-09,3
2015-08-10,1
2015-08-11,1
2015-08-12,2
2015-08-13,3
2015-08-17,1
2015-08-18,3
2015-08-20,7
2015-08-22,2
2015-08-23,2
2015-08-27,2
2015-08-31,1
2015-09-02,3
2015-09-03,1
2015-09-04,2
2015-09-05,1
2015-09-06,4
2015-09-09,2
2015-09-11,1
2015-09-13,6
2015-09-15,2
2015-09-16,1
2015-09-17,8
2015-09-18,1
2015-09-19,1
2015-09-20,1
2015-09-23,1
2015-09-24,5
2015-09-25,1
2015-09-28,1
2015-09-30,2
2015-10-06,3
2015-10-07,1
2015-10-08,4
2015-10-11,1
2015-10-13,8
2015-10-14,2
2015-10-16,1
2015-10-24,3
2015-10-28,1
2015-10-29,1
2015-10-30,1
2015-10-31,2
2015-11-01,2
2015-11-03,4
2015-11-04,1
2015-11-05,5
2015-11-06,2
2015-11-07,6
2015-11-08,1
2015-11-09,1
2015-11-10,4
2015-11-11,1
2015-11-12,1
2015-11-27,4
2015-11-29,1
2015-11-30,3
2015-12-02,2
2015-12-03,1
2015-12-05,1
2015-12-09,1
2015-12-11,1
2015-12-16,1
2015-12-20,1
2015-12-21,3
2015-12-22,1
2015-12-23,6
2015-12-24,1
2015-12-25,1
2015-12-26,6
2015-12-27,1
2015-12-28,3
2015-12-29,2
2015-12-30,2
