2015-01-19,1
2015-01-22,3
2015-02-04,1
2015-02-08,1
2015-02-14,2
2015-02-16,1
2015-02-28,1
2015-03-22,2
2015-03-24,1
2015-03-25,3
2015-04-01,1
2015-04-03,1
2015-04-05,1
2015-04-10,1
2015-04-12,1
2015-04-15,1
2015-04-16,1
2015-04-20,1
2015-04-23,8
2015-05-01,1
2015-05-02,1
2015-05-07,2
2015-05-08,1
2015-05-09,1
2015-05-11,1
2015-05-12,1
2015-05-15,2
2015-05-22,1
2015-05-23,1
2015-05-27,1
2015-06-04,1
2015-06-07,6
2015-06-08,1
2015-06-10,1
2015-06-11,2
2015-06-14,1
2015-06-18,1
2015-06-21,2
2015-06-23,2
2015-06-27,1
2015-07-07,1
2015-07-14,1
2015-07-16,1
2015-07-17,1
2015-07-18,2
2015-07-19,1
2015-07-29,1
2015-07-31,1
2015-08-01,1
2015-08-25,1
2015-08-29,1
2015-09-02,1
2015-09-03,1
2015-09-09,1
2015-09-16,1
2015-09-20,10
2015-09-26,1
2015-09-29,1
2015-09-30,1
2015-10-01,1
2015-10-07,1
2015-10-18,1
2015-10-19,1
2015-10-21,7
2015-10-22,1
2015-10-23,1
2015-11-14,2
2015-11-26,1
2015-11-27,1
2015-11-29,1
2015-11-30,1
2015-12-04,1
2015-12-06,2
2015-12-14,1
2015-12-15,8
2015-12-17,1
2015-12-26,1
2015-12-27,1
2015-12-30,1
