2015-01-12,5
2015-01-13,2
2015-01-17,1
2015-01-19,9
2015-01-20,7
2015-01-21,1
2015-01-24,2
2015-01-25,3
2015-01-26,1
2015-01-27,2
2015-01-29,3
2015-02-02,2
2015-02-03,3
2015-02-05,2
2015-02-08,1
2015-02-09,1
2015-02-10,1
2015-02-11,1
2015-02-12,2
2015-02-14,1
2015-02-15,3
2015-02-17,2
2015-02-19,1
2015-02-23,1
2015-02-24,1
2015-02-25,2
2015-02-26,1
2015-03-03,8
2015-03-04,6
2015-03-05,6
2015-03-06,3
2015-03-08,1
2015-03-09,4
2015-03-10,9
2015-03-14,4
2015-03-15,2
2015-03-16,3
2015-03-19,2
2015-03-20,5
2015-03-21,2
2015-03-23,2
2015-03-24,1
2015-03-25,5
2015-03-26,3
2015-03-27,23
2015-03-28,1
2015-03-29,5
2015-03-31,2
2015-04-01,5
2015-04-02,1
2015-04-03,21
2015-04-04,3
2015-04-05,3
2015-04-11,1
2015-04-12,2
2015-04-13,6
2015-04-14,1
2015-04-18,1
2015-04-19,2
2015-04-20,2
2015-04-22,4
2015-04-23,3
2015-04-24,4
2015-04-25,4
2015-04-26,6
2015-04-27,1
2015-04-28,3
2015-04-29,3
2015-04-30,1
2015-05-02,8
2015-05-03,1
2015-05-05,2
2015-05-06,6
2015-05-07,1
2015-05-08,4
2015-05-09,1
2015-05-10,2
2015-05-11,2
2015-05-12,2
2015-05-14,2
2015-05-15,10
2015-05-19,2
2015-05-20,1
2015-05-21,9
2015-05-22,2
2015-05-25,6
2015-05-27,2
2015-05-30,1
2015-05-31,1
2015-06-01,10
2015-06-02,2
2015-06-03,5
2015-06-05,1
2015-06-06,14
2015-06-07,6
2015-06-08,6
2015-06-09,3
2015-06-11,1
2015-06-12,2
2015-06-14,5
2015-06-15,1
2015-06-16,2
2015-06-17,4
2015-06-19,1
2015-06-22,3
2015-06-23,11
2015-06-24,9
2015-06-27,1
2015-06-28,3
2015-06-29,2
2015-06-30,7
2015-07-01,4
2015-07-02,2
2015-07-03,7
2015-07-04,1
2015-07-05,2
2015-07-06,1
2015-07-07,8
2015-07-08,1
2015-07-09,10
2015-07-10,4
2015-07-11,4
2015-07-12,5
2015-07-13,8
2015-07-15,12
2015-07-16,4
2015-07-17,2
2015-07-19,1
2015-07-20,23
2015-07-21,7
2015-07-22,2
2015-07-23,1
2015-07-24,1
2015-07-25,2
2015-07-26,1
2015-07-27,4
2015-07-28,3
2015-07-29,2
2015-07-30,7
2015-07-31,3
2015-08-01,12
2015-08-02,6
2015-08-03,1
2015-08-04,1
2015-08-05,2
2015-08-06,3
2015-08-07,6
2015-08-08,5
2015-08-09,6
2015-08-10,28
2015-08-11,1
2015-08-12,5
2015-08-13,2
2015-08-14,2
2015-08-15,1
2015-08-17,6
2015-08-18,6
2015-08-19,1
2015-08-21,2
2015-08-22,1
2015-08-23,3
2015-08-25,2
2015-08-27,1
2015-08-28,6
2015-08-29,1
2015-08-30,1
2015-08-31,9
2015-09-02,5
2015-09-03,2
2015-09-07,4
2015-09-08,2
2015-09-10,3
2015-09-11,5
2015-09-12,1
2015-09-13,4
2015-09-14,1
2015-09-17,3
2015-09-20,5
2015-09-22,1
2015-09-23,7
2015-09-24,4
2015-09-25,3
2015-09-26,2
2015-09-30,1
2015-10-01,1
2015-10-02,2
2015-10-04,2
2015-10-05,1
2015-10-06,2
2015-10-07,2
2015-10-08,5
2015-10-10,1
2015-10-12,1
2015-10-13,2
2015-10-14,5
2015-10-15,2
2015-10-16,7
2015-10-17,3
2015-10-18,7
2015-10-20,2
2015-10-21,1
2015-10-22,7
2015-10-23,1
2015-10-24,9
2015-10-25,14
2015-10-26,3
2015-10-27,22
2015-10-28,3
2015-10-30,5
2015-10-31,1
2015-11-02,5
2015-11-03,2
2015-11-04,2
2015-11-05,24
2015-11-06,7
2015-11-07,7
2015-11-08,2
2015-11-10,1
2015-11-11,4
2015-11-12,2
2015-11-13,1
2015-11-14,4
2015-11-15,5
2015-11-16,1
2015-11-17,20
2015-11-18,7
2015-11-19,21
2015-11-20,17
2015-11-21,8
2015-11-22,3
2015-11-23,11
2015-11-24,4
2015-11-25,6
2015-11-26,3
2015-11-27,7
2015-11-28,4
2015-11-29,5
2015-11-30,9
2015-12-01,10
2015-12-02,15
2015-12-03,6
2015-12-04,11
2015-12-05,3
2015-12-07,3
2015-12-08,10
2015-12-09,1
2015-12-10,33
2015-12-11,18
2015-12-12,16
2015-12-13,17
2015-12-14,20
2015-12-15,25
2015-12-16,18
2015-12-17,26
2015-12-18,22
2015-12-19,11
2015-12-20,19
2015-12-21,4
2015-12-22,14
2015-12-23,30
2015-12-24,25
2015-12-25,19
2015-12-26,10
2015-12-27,15
2015-12-28,9
2015-12-29,7
2015-12-30,46
2015-12-31,23
