2015-01-09,1
2015-01-10,2
2015-01-11,1
2015-01-12,2
2015-01-13,10
2015-01-16,6
2015-01-17,1
2015-01-18,1
2015-01-19,10
2015-01-20,2
2015-01-21,3
2015-01-22,9
2015-01-23,3
2015-01-24,1
2015-01-25,4
2015-01-26,1
2015-01-27,6
2015-01-29,1
2015-01-30,3
2015-01-31,1
2015-02-02,4
2015-02-03,4
2015-02-07,2
2015-02-09,1
2015-02-10,2
2015-02-12,2
2015-02-14,8
2015-02-15,1
2015-02-16,5
2015-02-17,3
2015-02-18,3
2015-02-19,3
2015-02-20,2
2015-02-21,3
2015-02-22,1
2015-02-24,1
2015-02-25,2
2015-02-26,4
2015-02-27,4
2015-02-28,1
2015-03-01,3
2015-03-02,1
2015-03-03,2
2015-03-04,4
2015-03-05,5
2015-03-06,1
2015-03-07,2
2015-03-08,4
2015-03-10,1
2015-03-12,1
2015-03-13,1
2015-03-17,1
2015-03-19,1
2015-03-20,6
2015-03-21,2
2015-03-22,3
2015-03-23,4
2015-03-24,2
2015-03-25,5
2015-03-26,2
2015-03-28,1
2015-03-29,3
2015-03-30,1
2015-03-31,2
2015-04-01,2
2015-04-03,6
2015-04-06,4
2015-04-07,5
2015-04-08,2
2015-04-10,1
2015-04-12,1
2015-04-13,1
2015-04-14,2
2015-04-15,3
2015-04-17,3
2015-04-18,1
2015-04-19,1
2015-04-20,4
2015-04-21,3
2015-04-22,7
2015-04-23,6
2015-04-24,6
2015-04-25,2
2015-04-26,1
2015-04-29,1
2015-04-30,1
2015-05-02,1
2015-05-03,2
2015-05-04,1
2015-05-05,2
2015-05-06,3
2015-05-07,3
2015-05-08,3
2015-05-10,5
2015-05-11,1
2015-05-12,1
2015-05-13,4
2015-05-14,4
2015-05-15,8
2015-05-18,3
2015-05-19,1
2015-05-20,9
2015-05-23,2
2015-05-24,3
2015-05-25,1
2015-05-27,1
2015-06-01,7
2015-06-02,3
2015-06-04,1
2015-06-06,1
2015-06-10,3
2015-06-12,1
2015-06-14,2
2015-06-16,4
2015-06-18,3
2015-06-19,2
2015-06-20,1
2015-06-21,1
2015-06-22,1
2015-06-23,1
2015-06-26,2
2015-06-29,2
2015-07-01,1
2015-07-02,3
2015-07-03,2
2015-07-06,3
2015-07-07,1
2015-07-09,1
2015-07-15,1
2015-07-17,1
2015-07-18,6
2015-07-22,1
2015-07-23,2
2015-07-26,3
2015-07-27,1
2015-08-02,1
2015-08-07,2
2015-08-09,2
2015-08-11,1
2015-08-20,2
2015-08-22,1
2015-08-29,1
2015-08-30,1
2015-08-31,2
2015-09-01,2
2015-09-02,1
2015-09-04,1
2015-09-11,2
2015-09-14,1
2015-09-16,8
2015-09-17,4
2015-09-22,1
2015-09-25,2
2015-09-27,1
2015-09-29,2
2015-09-30,2
2015-10-02,1
2015-10-03,2
2015-10-04,1
2015-10-06,5
2015-10-08,1
2015-10-09,6
2015-10-12,1
2015-10-14,1
2015-10-16,2
2015-10-17,1
2015-10-18,2
2015-10-20,1
2015-10-21,1
2015-10-24,1
2015-10-27,2
2015-10-28,1
2015-11-04,1
2015-11-05,2
2015-11-08,1
2015-11-14,1
2015-11-17,1
2015-11-18,2
2015-11-22,1
2015-11-23,3
2015-11-24,1
2015-11-25,4
2015-11-27,1
2015-11-28,2
2015-11-29,2
2015-11-30,1
2015-12-01,3
2015-12-02,3
2015-12-04,1
2015-12-05,3
2015-12-07,1
2015-12-08,1
2015-12-09,1
2015-12-10,3
2015-12-12,2
2015-12-13,4
2015-12-14,4
2015-12-16,3
2015-12-17,2
2015-12-18,1
2015-12-22,1
2015-12-23,2
2015-12-26,2
2015-12-27,3
2015-12-28,2
2015-12-29,2
2015-12-30,4
