2015-01-10,2
2015-01-11,1
2015-01-13,1
2015-01-19,1
2015-01-20,1
2015-01-22,4
2015-01-24,2
2015-01-26,1
2015-01-27,3
2015-01-29,1
2015-02-02,8
2015-02-09,1
2015-02-10,2
2015-02-18,4
2015-02-19,3
2015-02-21,2
2015-02-22,5
2015-02-26,1
2015-02-28,2
2015-03-01,9
2015-03-04,2
2015-03-06,1
2015-03-07,3
2015-03-08,1
2015-03-09,1
2015-03-10,1
2015-03-13,1
2015-03-15,2
2015-03-16,1
2015-03-17,2
2015-03-18,2
2015-03-21,1
2015-03-22,3
2015-03-26,1
2015-03-28,1
2015-04-01,1
2015-04-04,1
2015-04-05,2
2015-04-06,3
2015-04-07,1
2015-04-09,1
2015-04-13,1
2015-04-16,1
2015-04-17,3
2015-04-18,3
2015-04-20,1
2015-04-25,4
2015-04-26,1
2015-04-27,1
2015-05-01,3
2015-05-02,10
2015-05-03,8
2015-05-04,3
2015-05-05,1
2015-05-07,1
2015-05-12,3
2015-05-14,4
2015-05-16,4
2015-05-17,4
2015-05-18,1
2015-05-19,4
2015-05-24,2
2015-05-25,1
2015-05-27,1
2015-06-03,1
2015-06-05,2
2015-06-07,2
2015-06-14,3
2015-06-15,5
2015-06-18,6
2015-06-19,7
2015-06-20,8
2015-06-21,5
2015-06-22,1
2015-06-23,2
2015-06-25,1
2015-06-26,6
2015-06-27,3
2015-06-28,6
2015-06-30,1
2015-07-01,1
2015-07-02,2
2015-07-05,3
2015-07-07,1
2015-07-14,3
2015-07-15,1
2015-07-16,1
2015-07-18,2
2015-07-20,2
2015-07-22,1
2015-07-26,1
2015-07-29,6
2015-07-31,1
2015-08-02,1
2015-08-03,3
2015-08-06,2
2015-08-07,1
2015-08-10,1
2015-08-12,2
2015-08-14,2
2015-08-16,1
2015-08-17,1
2015-08-20,1
2015-08-26,4
2015-08-29,2
2015-08-30,1
2015-09-02,3
2015-09-05,2
2015-09-11,1
2015-09-13,2
2015-09-14,3
2015-09-18,6
2015-09-19,2
2015-09-21,1
2015-09-22,1
2015-09-25,2
2015-09-26,6
2015-09-27,1
2015-09-28,4
2015-09-29,6
2015-10-01,1
2015-10-02,2
2015-10-04,2
2015-10-05,3
2015-10-06,10
2015-10-07,4
2015-10-08,3
2015-10-09,19
2015-10-10,4
2015-10-11,4
2015-10-12,1
2015-10-15,2
2015-10-16,6
2015-10-17,4
2015-10-18,5
2015-10-19,1
2015-10-20,2
2015-10-21,3
2015-10-22,2
2015-10-23,4
2015-10-24,1
2015-10-26,1
2015-10-28,1
2015-10-29,1
2015-10-30,1
2015-11-01,1
2015-11-03,2
2015-11-11,1
2015-11-20,7
2015-11-21,1
2015-11-22,5
2015-11-23,2
2015-11-24,3
2015-11-25,2
2015-11-26,5
2015-11-27,2
2015-11-28,2
2015-11-29,2
2015-12-01,2
2015-12-02,2
2015-12-04,7
2015-12-06,2
2015-12-08,1
2015-12-09,1
2015-12-10,9
2015-12-11,3
2015-12-12,5
2015-12-13,2
2015-12-14,3
2015-12-15,10
2015-12-16,4
2015-12-17,3
2015-12-19,8
2015-12-20,1
2015-12-23,2
2015-12-26,3
2015-12-27,13
2015-12-28,3
2015-12-30,1
