2015-01-09,4
2015-01-10,2
2015-01-11,3
2015-01-12,2
2015-01-13,6
2015-01-14,1
2015-01-16,2
2015-01-17,1
2015-01-18,1
2015-01-19,1
2015-01-20,9
2015-01-21,4
2015-01-22,3
2015-01-23,22
2015-01-24,4
2015-01-25,3
2015-01-26,1
2015-01-28,2
2015-01-29,3
2015-01-30,1
2015-01-31,3
2015-02-01,2
2015-02-02,2
2015-02-03,12
2015-02-04,17
2015-02-05,11
2015-02-06,26
2015-02-07,16
2015-02-08,8
2015-02-09,2
2015-02-10,4
2015-02-11,5
2015-02-12,6
2015-02-13,2
2015-02-14,3
2015-02-15,5
2015-02-16,5
2015-02-17,2
2015-02-18,3
2015-02-19,1
2015-02-20,3
2015-02-23,8
2015-02-26,3
2015-02-27,3
2015-02-28,3
2015-03-01,2
2015-03-02,1
2015-03-03,2
2015-03-04,2
2015-03-05,1
2015-03-06,1
2015-03-07,1
2015-03-08,1
2015-03-09,3
2015-03-10,4
2015-03-11,3
2015-03-12,2
2015-03-13,6
2015-03-15,3
2015-03-16,6
2015-03-17,2
2015-03-18,4
2015-03-19,2
2015-03-20,4
2015-03-21,2
2015-03-22,7
2015-03-23,7
2015-03-24,1
2015-03-25,6
2015-03-26,6
2015-03-27,2
2015-03-28,1
2015-03-30,2
2015-03-31,10
2015-04-01,2
2015-04-02,5
2015-04-03,4
2015-04-04,5
2015-04-05,12
2015-04-06,18
2015-04-07,9
2015-04-08,7
2015-04-09,3
2015-04-10,16
2015-04-11,39
2015-04-12,15
2015-04-13,3
2015-04-14,4
2015-04-15,4
2015-04-16,1
2015-04-17,3
2015-04-18,11
2015-04-19,4
2015-04-20,3
2015-04-21,5
2015-04-22,4
2015-04-23,8
2015-04-24,17
2015-04-25,8
2015-04-26,3
2015-04-27,12
2015-04-28,1
2015-04-29,4
2015-05-01,2
2015-05-02,10
2015-05-03,4
2015-05-04,4
2015-05-05,17
2015-05-06,13
2015-05-07,4
2015-05-08,9
2015-05-09,6
2015-05-10,3
2015-05-11,14
2015-05-12,14
2015-05-13,33
2015-05-14,12
2015-05-15,1
2015-05-16,16
2015-05-17,5
2015-05-18,20
2015-05-19,14
2015-05-20,10
2015-05-21,8
2015-05-22,7
2015-05-23,1
2015-05-24,7
2015-05-25,17
2015-05-26,10
2015-05-27,10
2015-05-28,10
2015-05-29,8
2015-05-30,16
2015-05-31,24
2015-06-01,32
2015-06-02,21
2015-06-03,7
2015-06-04,3
2015-06-05,4
2015-06-06,13
2015-06-07,7
2015-06-08,5
2015-06-09,8
2015-06-10,6
2015-06-11,9
2015-06-12,9
2015-06-13,4
2015-06-14,13
2015-06-15,18
2015-06-16,5
2015-06-17,9
2015-06-18,12
2015-06-19,9
2015-06-20,8
2015-06-21,14
2015-06-22,14
2015-06-23,6
2015-06-24,7
2015-06-25,4
2015-06-26,13
2015-06-27,3
2015-06-28,12
2015-06-29,12
2015-06-30,12
2015-07-01,27
2015-07-02,19
2015-07-03,11
2015-07-04,7
2015-07-05,22
2015-07-06,29
2015-07-07,17
2015-07-08,6
2015-07-09,20
2015-07-10,4
2015-07-11,5
2015-07-12,5
2015-07-13,7
2015-07-14,13
2015-07-15,19
2015-07-16,13
2015-07-17,13
2015-07-18,11
2015-07-19,6
2015-07-20,8
2015-07-21,8
2015-07-22,9
2015-07-23,14
2015-07-24,11
2015-07-25,9
2015-07-26,3
2015-07-27,8
2015-07-28,4
2015-07-29,7
2015-07-30,36
2015-07-31,17
2015-08-01,10
2015-08-02,10
2015-08-03,13
2015-08-04,3
2015-08-05,6
2015-08-06,8
2015-08-07,5
2015-08-08,4
2015-08-09,4
2015-08-10,8
2015-08-11,4
2015-08-12,11
2015-08-13,6
2015-08-14,9
2015-08-16,4
2015-08-17,2
2015-08-18,9
2015-08-19,6
2015-08-20,3
2015-08-21,7
2015-08-22,5
2015-08-23,2
2015-08-24,10
2015-08-25,8
2015-08-26,5
2015-08-27,6
2015-08-28,14
2015-08-29,15
2015-08-30,4
2015-08-31,23
2015-09-01,46
2015-09-02,12
2015-09-03,10
2015-09-04,3
2015-09-05,10
2015-09-06,2
2015-09-07,5
2015-09-08,6
2015-09-09,2
2015-09-10,5
2015-09-11,4
2015-09-12,6
2015-09-13,2
2015-09-14,10
2015-09-15,15
2015-09-16,10
2015-09-17,15
2015-09-18,9
2015-09-19,16
2015-09-20,12
2015-09-21,4
2015-09-22,12
2015-09-23,16
2015-09-24,4
2015-09-25,3
2015-09-26,10
2015-09-27,6
2015-09-28,2
2015-09-29,5
2015-09-30,3
2015-10-01,2
2015-10-02,9
2015-10-03,8
2015-10-04,5
2015-10-05,10
2015-10-06,10
2015-10-07,8
2015-10-08,8
2015-10-09,4
2015-10-10,3
2015-10-11,11
2015-10-12,11
2015-10-13,5
2015-10-14,8
2015-10-15,18
2015-10-16,7
2015-10-17,14
2015-10-18,13
2015-10-19,21
2015-10-20,9
2015-10-21,12
2015-10-22,11
2015-10-23,6
2015-10-24,8
2015-10-25,3
2015-10-26,5
2015-10-27,7
2015-10-28,13
2015-10-29,17
2015-10-30,11
2015-10-31,17
2015-11-01,10
2015-11-02,2
2015-11-03,4
2015-11-04,9
2015-11-05,16
2015-11-06,11
2015-11-07,17
2015-11-08,10
2015-11-09,6
2015-11-10,7
2015-11-11,4
2015-11-12,7
2015-11-13,8
2015-11-14,4
2015-11-15,6
2015-11-16,5
2015-11-17,6
2015-11-18,6
2015-11-19,10
2015-11-20,14
2015-11-21,12
2015-11-22,9
2015-11-23,8
2015-11-24,12
2015-11-25,10
2015-11-26,5
2015-11-27,4
2015-11-28,18
2015-11-29,16
2015-11-30,10
2015-12-01,19
2015-12-02,20
2015-12-03,22
2015-12-04,15
2015-12-05,38
2015-12-06,25
