2015-01-12,1
2015-01-16,1
2015-01-17,1
2015-01-21,1
2015-01-28,3
2015-01-31,1
2015-02-03,2
2015-02-05,1
2015-02-07,2
2015-02-08,1
2015-02-09,1
2015-02-10,2
2015-02-11,2
2015-02-15,2
2015-02-16,15
2015-02-17,3
2015-02-18,2
2015-02-19,2
2015-02-20,2
2015-02-21,11
2015-02-22,6
2015-02-23,5
2015-02-24,11
2015-02-25,7
2015-02-26,3
2015-02-27,5
2015-02-28,2
2015-03-01,2
2015-03-02,1
2015-03-03,2
2015-03-04,6
2015-03-05,4
2015-03-06,6
2015-03-07,4
2015-03-08,5
2015-03-09,4
2015-03-10,1
2015-03-11,2
2015-03-12,2
2015-03-13,2
2015-03-14,1
2015-03-15,4
2015-03-16,2
2015-03-17,2
2015-03-18,6
2015-03-19,2
2015-03-20,10
2015-03-21,2
2015-03-22,10
2015-03-23,11
2015-03-24,13
2015-03-25,8
2015-03-26,11
2015-03-27,2
2015-03-28,12
2015-03-29,3
2015-03-30,4
2015-03-31,5
2015-04-01,11
2015-04-02,10
2015-04-03,8
2015-04-04,6
2015-04-05,14
2015-04-06,18
2015-04-07,18
2015-04-08,14
2015-04-09,12
2015-04-10,9
2015-04-11,4
2015-04-12,7
2015-04-13,6
2015-04-14,8
2015-04-15,10
2015-04-16,6
2015-04-17,8
2015-04-18,17
2015-04-19,12
2015-04-20,12
2015-04-21,7
2015-04-22,5
2015-04-23,6
2015-04-24,4
2015-04-25,4
2015-04-26,13
2015-04-27,8
2015-04-28,10
2015-04-29,4
2015-04-30,5
2015-05-01,4
2015-05-02,1
2015-05-03,3
2015-05-04,6
2015-05-05,1
2015-05-07,5
2015-05-08,17
2015-05-09,11
2015-05-10,29
2015-05-11,12
2015-05-12,5
2015-05-13,6
2015-05-14,7
2015-05-15,15
2015-05-16,9
2015-05-17,6
2015-05-18,13
2015-05-19,8
2015-05-20,4
2015-05-21,1
2015-05-22,4
2015-05-23,3
2015-05-24,3
2015-05-25,10
2015-05-26,5
2015-05-27,10
2015-05-28,1
2015-05-29,6
2015-05-30,2
2015-05-31,4
2015-06-02,9
2015-06-03,2
2015-06-04,5
2015-06-05,9
2015-06-07,3
2015-06-08,9
2015-06-09,10
2015-06-10,18
2015-06-11,26
2015-06-12,28
2015-06-13,30
2015-06-14,47
2015-06-15,8
2015-06-16,4
2015-06-17,7
2015-06-18,14
2015-06-19,4
2015-06-20,4
2015-06-21,11
2015-06-22,6
2015-06-23,18
2015-06-24,25
2015-06-25,5
2015-06-26,3
2015-06-27,8
2015-06-29,3
2015-06-30,8
2015-07-01,1
2015-07-02,7
2015-07-03,6
2015-07-04,2
2015-07-05,4
2015-07-06,3
2015-07-07,21
2015-07-08,15
2015-07-09,4
2015-07-10,2
2015-07-11,3
2015-07-12,1
2015-07-13,2
2015-07-14,6
2015-07-15,2
2015-07-16,3
2015-07-17,6
2015-07-18,4
2015-07-19,13
2015-07-20,4
2015-07-21,2
2015-07-22,1
2015-07-23,4
2015-07-24,3
2015-07-26,2
2015-07-29,1
2015-07-30,4
2015-07-31,1
2015-08-01,2
2015-08-02,1
2015-08-03,1
2015-08-04,2
2015-08-05,9
2015-08-06,5
2015-08-07,3
2015-08-09,3
2015-08-10,12
2015-08-11,5
2015-08-12,4
2015-08-14,2
2015-08-15,2
2015-08-16,2
2015-08-17,1
2015-08-19,3
2015-08-20,1
2015-08-22,3
2015-08-23,3
2015-08-24,2
2015-08-25,5
2015-08-26,2
2015-08-28,1
2015-08-29,2
2015-08-30,2
2015-08-31,1
2015-09-02,7
2015-09-03,1
2015-09-04,2
2015-09-05,3
2015-09-06,5
2015-09-07,1
2015-09-08,2
2015-09-09,6
2015-09-11,3
2015-09-12,4
2015-09-13,1
2015-09-14,1
2015-09-15,2
2015-09-16,5
2015-09-17,2
2015-09-18,3
2015-09-20,4
2015-09-21,1
2015-09-22,1
2015-09-23,1
2015-09-24,5
2015-09-25,3
2015-09-26,3
2015-09-27,2
2015-09-28,2
2015-09-29,4
2015-10-01,1
2015-10-02,3
2015-10-03,4
2015-10-04,10
2015-10-05,12
2015-10-06,11
2015-10-07,2
2015-10-09,2
2015-10-11,4
2015-10-12,1
2015-10-13,1
2015-10-14,2
2015-10-15,1
2015-10-16,5
2015-10-17,1
2015-10-18,2
2015-10-19,6
2015-10-20,2
2015-10-21,2
2015-10-23,2
2015-10-25,2
2015-10-26,1
2015-10-27,2
2015-10-28,5
2015-10-29,4
2015-10-30,1
2015-10-31,3
2015-11-01,2
2015-11-03,1
2015-11-04,2
2015-11-05,4
2015-11-07,1
2015-11-08,2
2015-11-09,1
2015-11-10,1
2015-11-11,1
2015-11-12,3
2015-11-13,1
2015-11-14,2
2015-11-15,3
2015-11-16,2
2015-11-17,6
2015-11-18,2
2015-11-19,3
2015-11-20,7
2015-11-21,1
2015-11-22,1
2015-11-23,3
2015-11-24,6
2015-11-25,4
2015-11-26,4
2015-11-28,3
2015-11-29,4
2015-11-30,2
2015-12-01,1
2015-12-02,3
2015-12-03,2
2015-12-04,1
2015-12-07,1
2015-12-08,1
2015-12-09,1
2015-12-11,2
2015-12-12,3
2015-12-13,1
2015-12-14,3
2015-12-15,2
2015-12-16,5
2015-12-18,2
2015-12-19,2
2015-12-20,1
2015-12-21,2
2015-12-22,3
2015-12-24,2
2015-12-25,2
2015-12-26,5
2015-12-27,9
2015-12-28,7
2015-12-30,8
2015-12-31,4
