2015-01-09,2
2015-01-11,2
2015-01-12,7
2015-01-13,4
2015-01-14,3
2015-01-15,1
2015-01-16,2
2015-01-17,2
2015-01-18,1
2015-01-19,4
2015-01-20,1
2015-01-21,1
2015-01-22,3
2015-01-23,1
2015-01-24,5
2015-01-25,3
2015-01-26,2
2015-01-27,1
2015-01-30,3
2015-01-31,5
2015-02-01,2
2015-02-02,2
2015-02-03,10
2015-02-05,2
2015-02-06,1
2015-02-07,1
2015-02-08,2
2015-02-09,1
2015-02-11,4
2015-02-12,1
2015-02-13,3
2015-02-14,3
2015-02-15,2
2015-02-16,1
2015-02-17,2
2015-02-18,2
2015-02-23,2
2015-02-25,2
2015-02-26,3
2015-02-27,1
2015-02-28,1
2015-03-03,1
2015-03-05,1
2015-03-06,3
2015-03-07,3
2015-03-09,1
2015-03-11,3
2015-03-14,1
2015-03-16,1
2015-03-17,1
2015-03-19,1
2015-03-20,2
2015-03-21,1
2015-03-22,3
2015-03-24,2
2015-03-25,2
2015-03-26,2
2015-03-27,1
2015-03-28,2
2015-03-29,1
2015-03-30,2
2015-03-31,1
2015-04-02,1
2015-04-03,1
2015-04-04,1
2015-04-05,1
2015-04-07,2
2015-04-09,1
2015-04-11,1
2015-04-13,1
2015-04-14,2
2015-04-15,1
2015-04-16,2
2015-04-17,1
2015-04-18,4
2015-04-19,1
2015-04-21,5
2015-04-22,1
2015-04-23,1
2015-04-24,4
2015-04-25,2
2015-04-26,2
2015-04-27,2
2015-04-28,3
2015-04-30,2
2015-05-01,3
2015-05-02,2
2015-05-04,2
2015-05-08,3
2015-05-10,5
2015-05-12,1
2015-05-13,1
2015-05-15,1
2015-05-18,1
2015-05-20,1
2015-05-21,1
2015-05-22,1
2015-05-23,1
2015-05-27,3
2015-05-28,1
2015-06-01,1
2015-06-02,5
2015-06-05,1
2015-06-06,2
2015-06-07,1
2015-06-08,1
2015-06-09,2
2015-06-10,1
2015-06-11,1
2015-06-12,2
2015-06-13,1
2015-06-14,3
2015-06-15,1
2015-06-16,2
2015-06-17,3
2015-06-18,2
2015-06-19,2
2015-06-20,1
2015-06-21,3
2015-06-23,2
2015-06-26,3
2015-06-27,4
2015-06-29,1
2015-07-01,4
2015-07-02,2
2015-07-03,1
2015-07-04,2
2015-07-05,1
2015-07-06,3
2015-07-08,2
2015-07-10,1
2015-07-12,2
2015-07-13,3
2015-07-16,1
2015-07-19,4
2015-07-20,2
2015-07-23,3
2015-07-25,4
2015-07-26,1
2015-07-27,3
2015-07-29,1
2015-07-30,4
2015-07-31,2
2015-08-02,2
2015-08-03,2
2015-08-04,3
2015-08-05,2
2015-08-06,1
2015-08-07,1
2015-08-08,2
2015-08-09,2
2015-08-10,2
2015-08-11,3
2015-08-12,1
2015-08-13,3
2015-08-14,1
2015-08-20,1
2015-08-21,1
2015-08-22,1
2015-08-24,1
2015-08-25,2
2015-08-26,1
2015-08-27,2
2015-08-28,2
2015-08-30,1
2015-08-31,1
2015-09-01,1
2015-09-02,2
2015-09-03,4
2015-09-05,1
2015-09-06,4
2015-09-07,1
2015-09-08,3
2015-09-09,2
2015-09-10,1
2015-09-11,2
2015-09-12,1
2015-09-13,3
2015-09-15,1
2015-09-16,3
2015-09-17,3
2015-09-18,1
2015-09-19,1
2015-09-20,7
2015-09-21,5
2015-09-22,2
2015-09-23,5
2015-09-24,3
2015-09-25,2
2015-09-26,3
2015-09-28,1
2015-09-29,1
2015-10-02,2
2015-10-03,5
2015-10-05,1
2015-10-07,1
2015-10-09,2
2015-10-10,1
2015-10-11,1
2015-10-14,2
2015-10-15,1
2015-10-16,1
2015-10-17,1
2015-10-18,1
2015-10-19,4
2015-10-21,6
2015-10-22,1
2015-10-23,4
2015-10-24,2
2015-10-25,1
2015-10-26,2
2015-10-27,4
2015-10-28,2
2015-10-29,5
2015-10-30,2
2015-10-31,1
2015-11-03,1
2015-11-04,1
2015-11-05,6
2015-11-07,2
2015-11-08,2
2015-11-09,1
2015-11-10,1
2015-11-11,2
2015-11-12,1
2015-11-13,3
2015-11-14,1
2015-11-15,1
2015-11-18,2
2015-11-19,2
2015-11-21,1
2015-11-22,2
2015-11-23,2
2015-11-24,2
2015-11-25,1
2015-11-26,2
2015-11-27,1
2015-11-28,2
2015-11-29,3
2015-11-30,3
2015-12-01,2
2015-12-02,2
2015-12-03,5
2015-12-06,3
2015-12-07,1
2015-12-08,5
2015-12-11,4
2015-12-13,2
2015-12-16,2
2015-12-17,1
2015-12-18,1
2015-12-19,2
2015-12-20,1
2015-12-21,1
2015-12-22,2
2015-12-23,2
2015-12-24,1
2015-12-25,2
2015-12-26,1
2015-12-27,2
2015-12-28,2
2015-12-29,2
2015-12-30,2
2015-12-31,1
